vcpu,ram_gb,nodes,dataset,task,target_cost,target_runtime,instance_type
2,13.0,3,buzz,logistic_regression,0.0261110339626669,240.4699981212616,n1-highmem-2
4,16.0,3,creditcard,xgboost,0.0015932292427659,12.958350896835327,e2-standard-4
4,32.0,3,santander,naive_bayes,0.0018252416821503,11.004934072494509,e2-highmem-4
4,32.0,2,buzz,standard_scaler,0.0012121957637596,10.963042259216309,e2-highmem-4
2,8.0,3,santander,quantile_transformer,0.0050856390710771,82.72694706916809,e2-standard-2
4,15.0,3,creditcard,xgboost,0.0030632349167664,17.571137189865112,n1-standard-4
4,15.0,2,creditcard,poisson_regression,0.0130400615157551,112.19938206672668,n1-standard-4
2,8.0,2,creditcard,polynomial_features,0.0017066934906125,41.643598794937134,e2-standard-2
2,13.0,3,santander,kmeans,0.0118401523565848,109.04207849502563,n1-highmem-2
2,16.0,5,buzz,naive_bayes,0.0006656287281963,4.815932273864746,e2-highmem-2
2,8.0,3,buzz,xgboost,0.0024194876164376,39.35726094245911,e2-standard-2
4,4.0,3,creditcard,standard_scaler,0.0005428437724018,5.98043155670166,e2-highcpu-4
2,2.0,4,buzz,naive_bayes,0.000287791331048,4.755833387374878,e2-highcpu-2
2,1.8,5,creditcard,spectral_clustering,0.0090892918708589,83.79372787475586,n1-highcpu-2
4,26.0,5,creditcard,spectral_clustering,0.0238227004063791,65.81866574287415,n1-highmem-4
2,2.0,3,buzz,quantile_transformer,0.0013068873076629,28.795578002929688,e2-highcpu-2
2,7.5,2,buzz,logistic_regression,0.0219376927127838,377.5128765106201,n1-standard-2
2,2.0,2,santander,kmeans,0.0053705975040038,177.50129461288452,e2-highcpu-2
2,13.0,2,buzz,logistic_regression,0.0309109810962279,427.0127856731415,n1-highmem-2
2,13.0,5,santander,xgboost,0.0258657403571075,142.9265775680542,n1-highmem-2
4,15.0,3,buzz,xgboost,0.0043232649883429,24.798843145370483,n1-standard-4
4,16.0,4,creditcard,kmeans,0.0019112645601272,11.658791542053224,e2-standard-4
4,15.0,3,buzz,logistic_regression,0.0299749230126539,171.94028496742249,n1-standard-4
4,16.0,5,buzz,quantile_transformer,0.0034863447199463,17.0134756565094,e2-standard-4
4,32.0,2,santander,polynomial_features,0.0545643386336649,493.477347612381,e2-highmem-4
4,26.0,2,santander,linear_regression,0.0237935371335877,164.3452296257019,n1-highmem-4
4,4.0,4,buzz,quantile_transformer,0.0027593911717605,22.799860954284668,e2-highcpu-4
4,32.0,4,creditcard,polynomial_features,0.005416648355059,24.493958234786987,e2-highmem-4
2,13.0,5,buzz,naive_bayes,0.0012712561830547,7.024592876434326,n1-highmem-2
2,8.0,2,creditcard,standard_scaler,0.0002942982385079,7.180924892425537,e2-standard-2
2,1.8,4,santander,kmeans,0.0094690505992306,109.1183807849884,n1-highcpu-2
2,7.5,3,creditcard,linear_regression,0.0091657737480402,105.15228009223938,n1-standard-2
4,4.0,5,creditcard,kmeans,0.0024734173453966,16.34956932067871,e2-highcpu-4
2,13.0,3,creditcard,xgboost,0.0022708409031629,20.913346767425537,n1-highmem-2
2,13.0,2,santander,kmeans,0.0129576648551887,179.00074243545532,n1-highmem-2
2,8.0,5,santander,logistic_regression,0.0141454503806928,138.0605161190033,e2-standard-2
4,3.6,2,santander,standard_scaler,0.0021378238714006,24.6356143951416,n1-highcpu-4
4,32.0,3,buzz,polynomial_features,0.0073787795810763,44.48889350891113,e2-highmem-4
4,3.6,2,creditcard,spectral_clustering,0.0110895165203942,127.79212379455566,n1-highcpu-4
4,4.0,4,creditcard,standard_scaler,0.0011474214160315,9.480732202529907,e2-highcpu-4
2,1.8,3,buzz,xgboost,0.00316664508303,48.65523815155029,n1-highcpu-2
2,16.0,2,buzz,quantile_transformer,0.0017041595767762,30.82468032836914,e2-highmem-2
4,3.6,5,buzz,kmeans,0.0082773818764421,38.15438508987427,n1-highcpu-4
4,4.0,2,santander,naive_bayes,0.0013222307406377,21.85023808479309,e2-highcpu-4
2,13.0,4,creditcard,poisson_regression,0.0086220401208665,59.55361557006836,n1-highmem-2
2,8.0,2,creditcard,naive_bayes,0.0002337584389209,5.703743934631348,e2-standard-2
4,26.0,5,buzz,naive_bayes,0.0017321780094835,4.785756587982178,n1-highmem-4
4,4.0,5,creditcard,poisson_regression,0.0057126453210433,37.76123380661011,e2-highcpu-4
2,1.8,4,buzz,naive_bayes,0.0005449134631951,6.279412508010864,n1-highcpu-2
2,13.0,3,santander,xgboost,0.0127159201536774,117.1074764728546,n1-highmem-2
2,8.0,4,buzz,standard_scaler,0.0006303049106756,7.6897711753845215,e2-standard-2
4,15.0,4,buzz,kmeans,0.0074043089077207,31.854101419448853,n1-standard-4
4,26.0,3,creditcard,naive_bayes,0.0011100632139046,5.111572742462158,n1-highmem-4
4,3.6,4,buzz,standard_scaler,0.0012935415947172,7.453184604644775,n1-highcpu-4
2,13.0,5,santander,kmeans,0.0151670666298601,83.80881023406982,n1-highmem-2
4,16.0,4,buzz,standard_scaler,0.001083957645146,6.612185716629028,e2-standard-4
4,3.6,4,creditcard,standard_scaler,0.0011512261335055,6.633185148239136,n1-highcpu-4
2,2.0,4,buzz,linear_regression,0.0208432731467358,344.44100165367126,e2-highcpu-2
2,7.5,4,buzz,kmeans,0.0033000597541067,28.39439558982849,n1-standard-2
2,7.5,5,creditcard,logistic_regression,0.0053189093402359,36.611995458602905,n1-standard-2
4,26.0,3,buzz,quantile_transformer,0.005065927065889,23.327369451522827,n1-highmem-4
2,2.0,3,creditcard,logistic_regression,0.0023795793224668,52.43096446990967,e2-highcpu-2
2,2.0,5,santander,poisson_regression,0.0254057230396866,335.8694243431092,e2-highcpu-2
4,3.6,5,buzz,standard_scaler,0.00155781857219,7.180725812911987,n1-highcpu-4
4,15.0,2,santander,naive_bayes,0.001826814991792,15.71829342842102,n1-standard-4
2,8.0,5,buzz,logistic_regression,0.0202712632531325,197.8488483428955,e2-standard-2
4,16.0,4,creditcard,linear_regression,0.0078963456046104,48.16802930831909,e2-standard-4
4,3.6,4,santander,quantile_transformer,0.011921610361576,68.69045662879944,n1-highcpu-4
2,13.0,4,santander,poisson_regression,0.0824126731037828,569.235654592514,n1-highmem-2
4,26.0,5,santander,kmeans,0.0255456376791662,70.57889151573181,n1-highmem-4
2,16.0,3,santander,kmeans,0.0100559224015271,121.26039433479308,e2-highmem-2
4,26.0,5,creditcard,standard_scaler,0.003241703227957,8.956355810165405,n1-highmem-4
4,26.0,3,buzz,naive_bayes,0.001273462762316,5.863988161087036,n1-highmem-4
4,26.0,3,santander,standard_scaler,0.0053556705531279,24.66156816482544,n1-highmem-4
2,1.8,5,buzz,logistic_regression,0.0150481197210152,138.7278642654419,n1-highcpu-2
2,16.0,3,buzz,linear_regression,0.0373639363102126,450.55694246292114,e2-highmem-2
2,8.0,4,creditcard,quantile_transformer,0.0009959247903982,12.150363445281982,e2-standard-2
4,26.0,2,creditcard,polynomial_features,0.0044314913973543,30.60891985893249,n1-highmem-4
2,1.8,2,creditcard,quantile_transformer,0.0008203233322567,18.906299591064453,n1-highcpu-2
4,26.0,2,buzz,poisson_regression,0.016434536754926,113.51560306549072,n1-highmem-4
2,8.0,5,santander,kmeans,0.0085224977554579,83.18013262748718,e2-standard-2
4,26.0,5,creditcard,naive_bayes,0.0025760443386104,7.117236852645874,n1-highmem-4
4,15.0,5,creditcard,linear_regression,0.0107340976145532,36.94335699081421,n1-standard-4
4,4.0,4,creditcard,logistic_regression,0.0038358365158844,31.69414329528809,e2-highcpu-4
4,26.0,2,buzz,standard_scaler,0.0012934356942706,8.933938026428223,n1-highmem-4
2,8.0,3,santander,logistic_regression,0.0147585236399292,240.07358503341675,e2-standard-2
2,16.0,5,creditcard,polynomial_features,0.0051947312223467,37.58472657203674,e2-highmem-2
4,16.0,4,buzz,linear_regression,0.0469634300947666,286.47883343696594,e2-standard-4
4,26.0,3,buzz,linear_regression,0.0887811599998077,408.8157789707184,n1-highmem-4
4,3.6,2,creditcard,poisson_regression,0.0111891421473291,128.94017839431763,n1-highcpu-4
2,2.0,2,santander,quantile_transformer,0.0030365956083575,100.36120772361755,e2-highcpu-2
2,13.0,4,buzz,kmeans,0.0058165592943297,40.17577409744263,n1-highmem-2
2,8.0,5,buzz,xgboost,0.0055861472467382,54.52116060256958,e2-standard-2
4,26.0,5,buzz,quantile_transformer,0.0079937885765896,22.08567833900452,n1-highmem-4
2,8.0,2,santander,kmeans,0.0067088261560877,163.69644951820374,e2-standard-2
2,1.8,5,creditcard,naive_bayes,0.0005295934800638,4.882295846939087,n1-highcpu-2
4,32.0,4,creditcard,spectral_clustering,0.0140224746384239,63.40930509567261,e2-highmem-4
2,2.0,2,creditcard,poisson_regression,0.0044481496239233,147.01386880874634,e2-highcpu-2
4,3.6,3,buzz,standard_scaler,0.0009541020121177,7.329849004745483,n1-highcpu-4
2,16.0,5,creditcard,logistic_regression,0.0045442160793496,32.878143548965454,e2-highmem-2
2,2.0,2,santander,linear_regression,0.0081748947331627,270.1849091053009,e2-highcpu-2
4,15.0,5,santander,kmeans,0.0198981726502047,68.48319458961487,n1-standard-4
2,16.0,4,buzz,polynomial_features,0.0072349300586186,65.4323718547821,e2-highmem-2
2,16.0,4,santander,kmeans,0.0097833628360891,88.48027968406677,e2-highmem-2
2,7.5,3,creditcard,poisson_regression,0.0083817245337168,96.15745162963869,n1-standard-2
4,16.0,5,santander,kmeans,0.0150291745381752,73.34286069869995,e2-standard-4
4,4.0,3,buzz,xgboost,0.0023000986559677,25.3398551940918,e2-highcpu-4
2,8.0,3,santander,kmeans,0.0068263338925659,111.0424382686615,e2-standard-2
4,16.0,2,buzz,standard_scaler,0.0005644552911361,6.886400461196899,e2-standard-4
4,32.0,3,creditcard,naive_bayes,0.0012323068984834,7.429950952529907,e2-highmem-4
4,3.6,5,santander,logistic_regression,0.0243914482613404,112.4317717552185,n1-highcpu-4
4,26.0,5,creditcard,kmeans,0.0045959128944079,12.697840690612791,n1-highmem-4
4,26.0,3,creditcard,kmeans,0.0027396571719646,12.615458965301514,n1-highmem-4
2,16.0,3,creditcard,standard_scaler,0.0008270252718849,9.972770929336548,e2-highmem-2
4,15.0,5,creditcard,poisson_regression,0.0105251501786708,36.22422623634338,n1-standard-4
4,15.0,5,buzz,standard_scaler,0.0021495205100377,7.397967338562012,n1-standard-4
4,16.0,4,creditcard,xgboost,0.0018270219883282,11.14490842819214,e2-standard-4
2,8.0,3,creditcard,standard_scaler,0.0005215208029925,8.483461618423462,e2-standard-2
4,16.0,4,santander,poisson_regression,0.0449665560517946,274.2978205680847,e2-standard-4
4,3.6,3,santander,quantile_transformer,0.0079619567376772,61.16740131378174,n1-highcpu-4
4,32.0,3,creditcard,polynomial_features,0.0037186584047206,22.420916080474854,e2-highmem-4
2,16.0,2,santander,xgboost,0.0112032014079997,202.64246773719788,e2-highmem-2
2,1.8,3,creditcard,standard_scaler,0.000485342617611,7.45724892616272,n1-highcpu-2
4,15.0,3,creditcard,standard_scaler,0.0010642615270614,6.104750633239746,n1-standard-4
2,1.8,2,santander,kmeans,0.0075171649512979,173.2509207725525,n1-highcpu-2
2,2.0,5,santander,standard_scaler,0.0021938540337085,29.00324821472168,e2-highcpu-2
2,8.0,4,santander,linear_regression,0.0097428619730631,118.86370849609376,e2-standard-2
4,3.6,3,santander,kmeans,0.0126386528231302,97.0959243774414,n1-highcpu-4
2,13.0,3,buzz,naive_bayes,0.000813103496929,7.488290071487427,n1-highmem-2
2,16.0,2,creditcard,logistic_regression,0.0049444605735694,89.43494415283203,e2-highmem-2
4,26.0,3,buzz,standard_scaler,0.0016722742115656,7.700418472290039,n1-highmem-4
4,3.6,2,buzz,kmeans,0.003896201611095,44.89861011505127,n1-highcpu-4
4,4.0,5,buzz,polynomial_features,0.0064008910624146,42.31061625480652,e2-highcpu-4
2,13.0,5,santander,logistic_regression,0.0234393075617485,129.51881384849548,n1-highmem-2
4,26.0,3,santander,linear_regression,0.0229854012445608,105.84221601486206,n1-highmem-4
2,13.0,3,creditcard,linear_regression,0.0083533788526654,76.93058037757874,n1-highmem-2
2,16.0,2,santander,standard_scaler,0.0015236763666884,27.5601167678833,e2-highmem-2
4,4.0,3,buzz,quantile_transformer,0.0018460027680349,20.337146282196045,e2-highcpu-4
4,32.0,5,creditcard,kmeans,0.0035617244620574,12.884828329086304,e2-highmem-4
2,1.8,4,buzz,poisson_regression,0.0060463574819829,69.6763346195221,n1-highcpu-2
2,2.0,3,santander,kmeans,0.0054653885536754,120.42279505729675,e2-highcpu-2
2,7.5,3,buzz,xgboost,0.0034375481316248,39.43649864196777,n1-standard-2
2,16.0,2,buzz,kmeans,0.0021859830613443,39.5398588180542,e2-highmem-2
2,7.5,3,creditcard,kmeans,0.0016002615118026,18.358640670776367,n1-standard-2
4,16.0,5,santander,kmeans,0.0144662257101933,70.59565210342407,e2-standard-4
4,4.0,5,buzz,xgboost,0.0039725206373413,26.258812189102173,e2-highcpu-4
2,16.0,3,santander,quantile_transformer,0.006967140536857,84.01399445533752,e2-highmem-2
2,16.0,5,buzz,kmeans,0.0041696625644014,30.168187856674194,e2-highmem-2
4,16.0,5,buzz,xgboost,0.0054262096062699,26.480079412460327,e2-standard-4
2,8.0,5,creditcard,polynomial_features,0.004208802990506,41.07819104194641,e2-standard-2
4,4.0,2,creditcard,kmeans,0.0011839761638434,19.56554198265076,e2-highcpu-4
4,32.0,3,creditcard,xgboost,0.0023744429085437,14.316234350204468,e2-highmem-4
2,13.0,4,buzz,logistic_regression,0.034930026030302,241.26648831367493,n1-highmem-2
2,1.8,3,buzz,naive_bayes,0.0004835422799189,7.429586887359619,n1-highcpu-2
4,16.0,3,santander,logistic_regression,0.0207682669188976,168.9163637161255,e2-standard-4
2,16.0,5,creditcard,linear_regression,0.0122474325500521,88.61216950416565,e2-highmem-2
4,4.0,2,buzz,standard_scaler,0.0005702991229581,9.424354791641235,e2-highcpu-4
2,7.5,2,creditcard,xgboost,0.0016550526047282,28.480828762054443,n1-standard-2
4,32.0,2,santander,logistic_regression,0.0355363007287507,321.38865542411804,e2-highmem-4
4,26.0,5,creditcard,xgboost,0.0050925569284624,14.069996118545532,n1-highmem-4
2,1.8,5,creditcard,standard_scaler,0.0005799885976645,5.346885919570923,n1-highcpu-2
2,13.0,2,creditcard,naive_bayes,0.0004327159714168,5.977657318115234,n1-highmem-2
2,16.0,5,buzz,linear_regression,0.0365407851360301,264.37853264808655,e2-highmem-2
4,3.6,2,santander,logistic_regression,0.0277458083350923,319.7340269088745,n1-highcpu-4
4,26.0,2,buzz,quantile_transformer,0.0045943735770384,31.73396944999695,n1-highmem-4
4,3.6,4,santander,xgboost,0.0132504708071284,76.3471429347992,n1-highcpu-4
4,15.0,3,creditcard,quantile_transformer,0.0017607003965377,10.09961986541748,n1-standard-4
4,15.0,2,santander,quantile_transformer,0.0096423321828842,82.96461725234985,n1-standard-4
2,16.0,4,buzz,naive_bayes,0.0006003894886191,5.429894685745239,e2-highmem-2
4,3.6,4,buzz,naive_bayes,0.0012771283353169,7.358613967895508,n1-highcpu-4
2,1.8,2,creditcard,naive_bayes,0.0003975044597652,9.161434412002563,n1-highcpu-2
4,3.6,5,buzz,naive_bayes,0.0011996880820724,5.529932260513306,n1-highcpu-4
4,4.0,5,creditcard,quantile_transformer,0.0022533592597007,14.894960403442385,e2-highcpu-4
4,26.0,2,santander,standard_scaler,0.0033959303157064,23.456157207489014,n1-highmem-4
2,7.5,5,buzz,quantile_transformer,0.0040288820044861,27.732266187667847,n1-standard-2
2,8.0,4,buzz,xgboost,0.0026089666901985,31.8296058177948,e2-standard-2
2,2.0,2,creditcard,quantile_transformer,0.0005995330600094,19.814907789230347,e2-highcpu-2
2,13.0,4,buzz,standard_scaler,0.0016254637757407,11.227301597595217,n1-highmem-2
4,3.6,5,santander,kmeans,0.0178846580494774,82.43888473510742,n1-highcpu-4
2,16.0,3,santander,standard_scaler,0.0016942578065311,20.43038535118103,e2-highmem-2
4,4.0,3,santander,kmeans,0.0084369123978257,92.94824719429016,e2-highcpu-4
4,15.0,3,santander,xgboost,0.0127713373761971,73.25814938545227,n1-standard-4
4,16.0,3,creditcard,spectral_clustering,0.0093047583940386,75.6792061328888,e2-standard-4
2,2.0,4,santander,standard_scaler,0.0015658620965337,25.876315355300903,e2-highcpu-2
2,8.0,5,santander,linear_regression,0.0099269102058211,96.88728952407835,e2-standard-2
2,8.0,5,santander,kmeans,0.0082873238964279,80.8848204612732,e2-standard-2
4,16.0,2,creditcard,poisson_regression,0.0106090535069704,129.43131566047668,e2-standard-4
2,16.0,3,santander,xgboost,0.0103301231132217,124.56687235832214,e2-highmem-2
4,16.0,5,creditcard,poisson_regression,0.0085828238249619,41.884459495544434,e2-standard-4
4,32.0,2,creditcard,linear_regression,0.0125480714777814,113.4841763973236,e2-highmem-4
2,7.5,4,santander,linear_regression,0.017182414829678,147.84104537963867,n1-standard-2
4,15.0,3,creditcard,linear_regression,0.0114841511408487,65.87467193603516,n1-standard-4
2,8.0,5,buzz,linear_regression,0.0454310800782342,443.4102976322174,e2-standard-2
2,13.0,4,buzz,naive_bayes,0.0013460670244693,9.297469854354858,n1-highmem-2
2,7.5,5,santander,quantile_transformer,0.0107292970411645,73.85366988182068,n1-standard-2
2,16.0,5,buzz,polynomial_features,0.0091651737960656,66.31152534484863,e2-highmem-2
4,15.0,5,buzz,polynomial_features,0.0137171683833334,47.210139751434326,n1-standard-4
4,16.0,5,creditcard,logistic_regression,0.0050515524035294,24.651740074157715,e2-standard-4
4,15.0,4,buzz,poisson_regression,0.0108816891109678,46.81415009498596,n1-standard-4
2,13.0,2,creditcard,standard_scaler,0.0004295048922167,5.933298587799072,n1-highmem-2
4,3.6,2,buzz,poisson_regression,0.0094679565005567,109.10577273368835,n1-highcpu-4
4,16.0,3,santander,xgboost,0.0090130254930257,73.30642938613892,e2-standard-4
2,13.0,5,santander,quantile_transformer,0.0145209092985921,80.23833227157593,n1-highmem-2
4,32.0,5,buzz,quantile_transformer,0.0050823903569512,18.38596105575561,e2-highmem-4
4,32.0,2,buzz,poisson_regression,0.0125342900803608,113.3595380783081,e2-highmem-4
2,13.0,4,creditcard,linear_regression,0.009021320786635,62.31150197982788,n1-highmem-2
2,16.0,5,creditcard,spectral_clustering,0.0115527656529075,83.58614134788513,e2-highmem-2
2,7.5,4,santander,poisson_regression,0.0623198904477755,536.2132065296173,n1-standard-2
2,13.0,5,creditcard,polynomial_features,0.0073343765733308,40.52763724327088,n1-highmem-2
4,26.0,5,santander,xgboost,0.0202224874189164,55.87179946899414,n1-highmem-4
4,16.0,3,santander,poisson_regression,0.0476588752074122,387.62810254096985,e2-standard-4
4,3.6,4,creditcard,xgboost,0.0021827183718151,12.57648229598999,n1-highcpu-4
4,3.6,2,creditcard,logistic_regression,0.0071959392606152,82.92375588417053,n1-highcpu-4
2,8.0,2,buzz,standard_scaler,0.0003343411340713,8.157978057861328,e2-standard-2
2,16.0,3,creditcard,linear_regression,0.006836494993805,82.43859148025513,e2-highmem-2
4,16.0,3,creditcard,logistic_regression,0.0052913884139657,43.03691267967224,e2-standard-4
2,13.0,3,creditcard,logistic_regression,0.0051228423289259,47.17890095710754,n1-highmem-2
4,15.0,5,santander,quantile_transformer,0.0171738360124164,59.1068925857544,n1-standard-4
4,32.0,3,creditcard,standard_scaler,0.0015377433854428,9.271519899368286,e2-highmem-4
2,2.0,2,buzz,poisson_regression,0.0043132033096241,142.55381655693054,e2-highcpu-2
2,8.0,2,buzz,xgboost,0.0022316847899953,54.45347189903259,e2-standard-2
2,16.0,4,santander,quantile_transformer,0.0077106244090991,69.73452949523926,e2-highmem-2
2,16.0,3,santander,naive_bayes,0.0013071559007271,15.762476444244385,e2-highmem-2
4,32.0,2,buzz,naive_bayes,0.0009823576511457,8.884397029876709,e2-highmem-4
4,32.0,5,santander,quantile_transformer,0.0138066549194733,49.9466986656189,e2-highmem-4
4,3.6,3,santander,logistic_regression,0.0210480722807645,161.70093941688538,n1-highcpu-4
4,32.0,3,creditcard,kmeans,0.0021890418023403,13.198395013809204,e2-highmem-4
4,15.0,2,buzz,polynomial_features,0.0058838122356202,50.62553548812866,n1-standard-4
4,32.0,4,buzz,standard_scaler,0.0014581722396532,6.593821048736572,e2-highmem-4
4,4.0,4,santander,linear_regression,0.0163597976664193,135.17514872550964,e2-highcpu-4
2,16.0,5,santander,standard_scaler,0.0023479208870523,16.987590074539185,e2-highmem-2
2,2.0,3,creditcard,polynomial_features,0.0018869596968638,41.57672572135925,e2-highcpu-2
2,13.0,3,buzz,linear_regression,0.0532102725527286,490.04088306427,n1-highmem-2
4,26.0,5,creditcard,poisson_regression,0.0161103658884763,44.5106041431427,n1-highmem-4
2,16.0,5,buzz,poisson_regression,0.0079721793281727,57.680016040802,e2-highmem-2
2,2.0,3,santander,naive_bayes,0.0009962619644522,21.951348781585693,e2-highcpu-2
4,16.0,3,buzz,polynomial_features,0.0050957306320071,41.445552110672,e2-standard-4
4,4.0,5,creditcard,xgboost,0.0020931289268255,13.835819721221924,e2-highcpu-4
2,8.0,3,buzz,polynomial_features,0.0045479665820956,73.98074960708618,e2-standard-2
4,26.0,5,buzz,xgboost,0.0259472944061623,71.68861079216003,n1-highmem-4
2,8.0,5,buzz,naive_bayes,0.0004626044667661,4.515049695968628,e2-standard-2
2,1.8,4,creditcard,poisson_regression,0.0050660018085373,58.37902212142944,n1-highcpu-2
2,7.5,3,buzz,logistic_regression,0.0181007067203124,207.65629124641416,n1-standard-2
4,32.0,2,buzz,polynomial_features,0.0054411491004472,49.2095000743866,e2-highmem-4
2,2.0,2,buzz,quantile_transformer,0.0010034439537795,33.16439199447632,e2-highcpu-2
4,26.0,4,buzz,poisson_regression,0.0144018641472392,49.73782706260681,n1-highmem-4
2,7.5,2,creditcard,poisson_regression,0.0083461627788543,143.6242160797119,n1-standard-2
4,32.0,4,buzz,logistic_regression,0.0319565720522933,144.50687766075134,e2-highmem-4
2,8.0,3,santander,naive_bayes,0.001071625570327,17.431892156600952,e2-standard-2
4,26.0,3,buzz,logistic_regression,0.0386616197811365,178.02741265296936,n1-highmem-4
2,8.0,4,buzz,logistic_regression,0.0129352206928173,157.81074452400208,e2-standard-2
4,32.0,4,buzz,xgboost,0.0066973297060394,30.28516960144043,e2-highmem-4
4,3.6,5,buzz,quantile_transformer,0.0042559799629449,19.617833375930783,n1-highcpu-4
2,7.5,4,creditcard,kmeans,0.0017788527757326,15.30561661720276,n1-standard-2
2,2.0,2,creditcard,linear_regression,0.0043366999409286,143.33039355278015,e2-highcpu-2
4,32.0,5,santander,xgboost,0.0156283719481587,56.53690838813782,e2-highmem-4
4,15.0,3,buzz,poisson_regression,0.0116853555068174,67.02880787849426,n1-standard-4
4,32.0,4,creditcard,quantile_transformer,0.0027649314550675,12.5029559135437,e2-highmem-4
4,3.6,5,creditcard,spectral_clustering,0.012978570848902,59.82439827919006,n1-highcpu-4
4,15.0,4,buzz,logistic_regression,0.0310740863226784,133.68392777442932,n1-standard-4
4,3.6,5,buzz,linear_regression,0.1042647712416119,480.6058597564697,n1-highcpu-4
4,4.0,4,buzz,poisson_regression,0.0065780941333866,54.35243582725525,e2-highcpu-4
4,15.0,2,creditcard,quantile_transformer,0.0015523317990303,13.3565833568573,n1-standard-4
4,26.0,3,creditcard,linear_regression,0.0139314556281566,64.15098524093628,n1-highmem-4
2,16.0,5,buzz,xgboost,0.0050521445352911,36.55308866500855,e2-highmem-2
4,26.0,5,creditcard,linear_regression,0.0159339939280351,44.023313999176025,n1-highmem-4
4,15.0,5,creditcard,xgboost,0.0033018763359387,11.364010334014893,n1-standard-4
4,32.0,5,santander,poisson_regression,0.0556979961756375,201.4920375347137,e2-highmem-4
4,32.0,5,buzz,naive_bayes,0.0016495963325169,5.967549085617065,e2-highmem-4
4,26.0,5,santander,quantile_transformer,0.0236307157395945,65.2882399559021,n1-highmem-4
4,15.0,2,santander,linear_regression,0.020632857178741,177.52936387062073,n1-standard-4
2,13.0,2,santander,logistic_regression,0.0325719771631426,449.9582417011261,n1-highmem-2
2,2.0,2,creditcard,polynomial_features,0.0032721469710739,108.14631390571594,e2-highcpu-2
2,13.0,2,buzz,kmeans,0.0033313493160274,46.020174741745,n1-highmem-2
4,32.0,2,santander,xgboost,0.0125260199659776,113.28474354743958,e2-highmem-4
4,16.0,5,buzz,logistic_regression,0.0244389335234959,119.26279067993164,e2-standard-4
4,15.0,4,creditcard,standard_scaler,0.0011418726152843,4.912453889846802,n1-standard-4
4,16.0,2,creditcard,logistic_regression,0.0062064870796283,75.71964716911316,e2-standard-4
2,8.0,5,santander,poisson_regression,0.0339037991272012,330.90328550338745,e2-standard-2
4,32.0,4,buzz,polynomial_features,0.0103875421556154,46.97222471237183,e2-highmem-4
4,15.0,5,santander,xgboost,0.0163460285552342,56.25784206390381,n1-standard-4
2,1.8,4,buzz,standard_scaler,0.0006809544189241,7.847105979919434,n1-highcpu-2
2,16.0,5,creditcard,naive_bayes,0.0006527443971435,4.72271203994751,e2-highmem-2
2,16.0,3,buzz,poisson_regression,0.0067078347424435,80.8871283531189,e2-highmem-2
2,16.0,4,creditcard,polynomial_features,0.0041955178329483,37.94406867027283,e2-highmem-2
2,1.8,2,santander,logistic_regression,0.017690536296063,407.7204267978668,n1-highcpu-2
2,16.0,2,buzz,standard_scaler,0.0004775774952085,8.63837742805481,e2-highmem-2
4,4.0,5,buzz,logistic_regression,0.0170690654121478,112.8284592628479,e2-highcpu-4
4,15.0,3,santander,poisson_regression,0.0767727768976688,440.3792173862457,n1-standard-4
4,15.0,2,creditcard,linear_regression,0.011547716902044,99.35894083976746,n1-standard-4
4,26.0,5,santander,naive_bayes,0.0065336330924431,18.051480531692505,n1-highmem-4
2,13.0,2,buzz,naive_bayes,0.0005257606043815,7.263001441955566,n1-highmem-2
2,2.0,5,buzz,kmeans,0.0028939326539337,38.25844645500183,e2-highcpu-2
4,4.0,2,creditcard,linear_regression,0.0057603278720331,95.19105219841003,e2-highcpu-4
4,15.0,5,creditcard,polynomial_features,0.007679001515309,26.428685903549194,n1-standard-4
2,16.0,3,santander,linear_regression,0.0146468672528175,176.62078404426575,e2-highmem-2
2,13.0,2,buzz,quantile_transformer,0.0025298394987848,34.94789791107178,n1-highmem-2
2,13.0,5,buzz,poisson_regression,0.0105363670009705,58.22090744972229,n1-highmem-2
2,13.0,5,buzz,logistic_regression,0.0227107216320435,125.49285936355592,n1-highmem-2
2,16.0,3,creditcard,quantile_transformer,0.0013294080882426,16.03080677986145,e2-highmem-2
2,2.0,3,santander,logistic_regression,0.0123429964580357,271.96202397346497,e2-highcpu-2
4,16.0,3,buzz,poisson_regression,0.0087093838978886,70.83679461479187,e2-standard-4
4,26.0,3,creditcard,logistic_regression,0.0090568346971273,41.70453429222107,n1-highmem-4
4,16.0,3,creditcard,poisson_regression,0.0081354350962758,66.16864657402039,e2-standard-4
2,8.0,5,buzz,standard_scaler,0.0008029887631138,7.837222576141357,e2-standard-2
4,4.0,5,buzz,linear_regression,0.0335830789605776,221.98796272277832,e2-highcpu-4
2,7.5,2,buzz,xgboost,0.0034851138934824,59.97327923774719,n1-standard-2
2,8.0,3,creditcard,naive_bayes,0.0002337755140721,3.802773714065552,e2-standard-2
2,2.0,3,santander,linear_regression,0.007093082689774,156.2869381904602,e2-highcpu-2
4,3.6,3,creditcard,logistic_regression,0.0051041386431058,39.2123327255249,n1-highcpu-4
4,32.0,4,buzz,linear_regression,0.0706358875056118,319.41384506225586,e2-highmem-4
4,15.0,4,santander,poisson_regression,0.0659805336320665,283.8550682067871,n1-standard-4
4,16.0,2,creditcard,kmeans,0.0011442299096028,13.959697961807253,e2-standard-4
2,13.0,2,santander,quantile_transformer,0.0085227775880628,117.73599123954772,n1-highmem-2
